date,Americas,China,EU,Korea,Taiwan
2017-11-26,177686.90277777778,435260.68055555556,291948.94444444444,355456.4583333333,404737.7916666667
2017-11-27,182963.04166666666,435939.1388888889,292947.9583333333,356042.81944444444,405439.90277777775
2017-11-28,182280.61971830987,437624.5333333333,291307.57746478874,355655.2957746479,405578.92957746476
2017-11-29,177597.94444444444,436969.15277777775,288915.7638888889,352994.6666666667,411211.0833333333
2017-11-30,175970.52777777778,442855.8888888889,283940.3333333333,333421.9583333333,404999.5138888889
2017-12-01,172351.20833333334,440381.72222222225,281532.94444444444,328507.0416666667,400712.44444444444
2017-12-02,171121.13888888888,442439.56944444444,278199.375,317914.97222222225,402094.97222222225
2017-12-03,168737.875,441471.18055555556,277625.0138888889,321800.7361111111,398246.4166666667
2017-12-04,170214.52777777778,438981.34722222225,275645.69444444444,332271.8333333333,398046.05555555556
2017-12-05,170241.60563380283,441189.2916666667,271745.0,322344.52777777775,395299.4583333333
2017-12-06,170305.48611111112,440287.125,271957.8611111111,319266.56944444444,398735.69444444444
2017-12-07,170468.26388888888,450472.06944444444,272353.0833333333,311612.81944444444,394490.0138888889
2017-12-08,169158.68055555556,447038.81944444444,269947.84722222225,307281.7361111111,391930.81944444444
2017-12-09,167461.90277777778,446310.6388888889,269416.25,307043.2916666667,391056.7916666667
2017-12-10,167313.29166666666,448880.43055555556,267229.9166666667,316310.43055555556,391973.19444444444
2017-12-11,169167.59722222222,457453.0,269570.43055555556,313274.59722222225,391132.22222222225
2017-12-12,169408.86111111112,457334.02777777775,268464.4166666667,313041.68055555556,396278.1388888889
2017-12-13,168917.97222222222,458553.80555555556,269277.02777777775,312789.4583333333,392861.05555555556
2017-12-14,168475.15277777778,457655.125,267040.55555555556,309258.97222222225,391618.77777777775
2017-12-15,167296.55555555556,459686.0833333333,266452.1666666667,304852.05555555556,392390.2361111111
2017-12-16,166070.22222222222,459955.1388888889,264497.4861111111,304148.52777777775,391179.72222222225
2017-12-17,166894.70833333334,462454.18055555556,266844.375,314153.90277777775,391984.3333333333
2017-12-18,168423.36111111112,468559.125,267044.9861111111,311832.4861111111,394165.1666666667
2017-12-19,168501.04166666666,469732.5138888889,267106.30555555556,311030.125,390836.1111111111
2017-12-20,170571.97222222222,473719.7916666667,268771.68055555556,309567.2083333333,390885.1666666667
2017-12-21,201096.75,475190.81944444444,306332.126984127,311286.5833333333,392134.7638888889
2017-12-22,179846.63888888888,478343.4583333333,284307.6111111111,305853.9861111111,390677.6388888889
2017-12-23,173422.84722222222,480218.72222222225,273995.97222222225,306533.5138888889,391553.30555555556
2017-12-24,171601.86111111112,485835.34722222225,274311.2083333333,308974.6666666667,392623.875
2017-12-25,169894.41666666666,489075.22580645164,271487.5833333333,312211.5416666667,392389.9583333333
2017-12-26,170268.18055555556,509004.6666666667,271244.47222222225,313252.55555555556,394902.72222222225
2017-12-27,169632.06944444444,530230.1388888889,270395.0138888889,309009.7916666667,392191.02777777775
2017-12-28,169320.72222222222,533307.2361111111,268334.7083333333,307994.43055555556,393063.80555555556
2017-12-29,167863.38888888888,522566.5138888889,266908.94444444444,309441.93055555556,389805.52777777775
2017-12-30,166982.02777777778,518317.2083333333,267804.6666666667,305440.4861111111,393490.93055555556
2017-12-31,168141.91666666666,518557.1666666667,269084.8611111111,297240.19444444444,391865.625
2018-01-01,168875.88888888888,516273.7638888889,270528.8333333333,298106.15277777775,394592.6666666667
2018-01-02,170862.45833333334,522309.8333333333,271865.43055555556,302206.84722222225,397015.625
2018-01-03,170148.5,521759.1549295775,270292.5833333333,299699.34722222225,397473.19444444444
2018-01-04,169115.86111111112,523406.8611111111,269642.1111111111,297402.6666666667,393432.7916666667
2018-01-05,167410.0,524068.27777777775,268095.15277777775,294414.72222222225,391890.875
2018-01-06,166476.98611111112,521254.7638888889,266270.06944444444,299057.375,392095.4166666667
2018-01-07,166153.98611111112,523932.18055555556,266970.9166666667,299470.75,393098.52777777775
2018-01-08,167012.29166666666,524846.5694444445,268721.2916666667,298916.44444444444,392794.1666666667
2018-01-09,167240.79166666666,528454.6388888889,268470.2638888889,296769.93055555556,393161.2083333333
2018-01-10,167364.72222222222,526487.2083333334,268774.23333333334,302796.30555555556,392731.7083333333
2018-01-11,167202.40277777778,525892.6666666666,267699.8676470588,297062.8611111111,393134.84722222225
2018-01-12,165269.36111111112,526662.6388888889,266888.93055555556,294669.68055555556,394564.27777777775
2018-01-13,164381.38888888888,526215.2777777778,266102.75,294912.2638888889,393945.59722222225
2018-01-14,164899.47222222222,524119.125,266769.55555555556,296605.56944444444,392666.81944444444
2018-01-15,168344.27777777778,527079.4583333334,268759.2916666667,302440.02777777775,401598.8333333333
2018-01-16,171921.12280701756,525268.8611111111,273271.45714285714,302456.31944444444,401975.47222222225
2018-01-17,169436.56944444444,525115.1408450705,272994.35294117645,299264.61971830984,399260.76056338026
2018-01-18,168125.70833333334,526434.0138888889,269277.3076923077,301888.6111111111,396497.09722222225
2018-01-19,167398.79166666666,524536.8055555555,269798.43055555556,297028.5,403457.0985915493
2018-01-20,166249.26388888888,525140.8194444445,269187.94444444444,295015.77777777775,402610.1666666667
2018-01-21,165802.05555555556,535736.1805555555,271230.06944444444,303343.2361111111,399616.3333333333
2018-01-22,167575.02777777778,531093.8055555555,273461.93055555556,303748.44444444444,398574.94444444444
2018-01-23,170062.34722222222,534029.5138888889,278102.8888888889,302783.1111111111,403211.8888888889
2018-01-24,169573.20833333334,539389.1527777778,281510.3333333333,307815.875,407286.3888888889
2018-01-25,171202.95833333334,534331.5,279651.0833333333,310647.2083333333,402301.6666666667
2018-01-26,175677.15492957746,536707.9718309859,284108.69444444444,303068.8888888889,398791.3888888889
2018-01-27,171796.91666666666,537676.7083333334,282420.06944444444,305431.7638888889,410756.05555555556
2018-01-28,172075.59722222222,537640.375,282651.3888888889,313348.9583333333,409084.7638888889
2018-01-29,181250.125,537346.5138888889,287366.8611111111,323449.7638888889,412228.2638888889
2018-01-30,189966.31746031746,541604.014084507,295483.25757575757,324469.1408450704,410116.45070422534
2018-01-31,209828.85714285713,544743.9264705882,346760.71428571426,322598.28169014084,414221.8169014084
2018-02-01,197131.29166666666,550251.3888888889,310502.6666666667,303032.40277777775,409892.80555555556
2018-02-02,191113.54166666666,553722.0416666666,304920.2638888889,304123.02777777775,410747.2916666667
2018-02-03,188470.22222222222,556931.0694444445,300686.625,303173.1111111111,412890.8888888889
2018-02-04,186759.97222222222,556204.5694444445,299030.1388888889,302742.9861111111,412752.2361111111
2018-02-05,188078.90277777778,555426.4444444445,299493.68055555556,306117.0833333333,419574.81944444444
2018-02-06,188383.4084507042,562045.0,299113.1111111111,309103.7083333333,414279.3333333333
2018-02-07,187806.55555555556,560474.3611111111,299075.47222222225,313619.2361111111,414128.2361111111
2018-02-08,186492.84722222222,563548.9166666666,299351.84722222225,303016.40277777775,417584.69444444444
2018-02-09,186052.02777777778,559911.3333333334,299571.3888888889,306084.875,413630.6666666667
2018-02-10,183576.61111111112,555664.0694444445,297826.6388888889,304541.4583333333,419945.75
2018-02-11,182647.30555555556,554681.5694444445,297642.4583333333,311067.56944444444,417222.56944444444
2018-02-12,185540.73611111112,552122.1666666666,299223.2083333333,305169.0416666667,414612.7083333333
2018-02-13,187325.44444444444,546116.8472222222,299677.7916666667,312271.5833333333,411614.8888888889
2018-02-14,185636.09722222222,540121.0,300435.8888888889,305415.6388888889,415517.43055555556
2018-02-15,194760.77777777778,531743.1111111111,314372.125,302294.3611111111,416618.52777777775
2018-02-16,184531.06944444444,530261.6527777778,300116.1666666667,302101.59722222225,413408.80555555556
2018-02-17,182438.33333333334,526693.6805555555,300545.3888888889,302459.68055555556,411700.05555555556
2018-02-18,182197.25,530358.4583333334,301415.68055555556,305438.65277777775,410937.59722222225
2018-02-19,183560.01388888888,532774.5,302177.56944444444,307445.7638888889,417863.6388888889
2018-02-20,183708.29166666666,531868.25,301302.7083333333,307735.05555555556,413732.97222222225
2018-02-21,184020.31944444444,536931.1388888889,302739.8888888889,310839.59722222225,415993.93055555556
2018-02-22,182094.69444444444,533444.5,303535.80555555556,309579.09722222225,412783.3888888889
2018-02-23,180881.44444444444,530889.3472222222,300765.4166666667,313129.3611111111,413027.3888888889
2018-02-24,180600.125,528062.9027777778,300487.06944444444,310485.125,413797.77777777775
2018-02-25,180808.80555555556,527216.1388888889,301487.75,322684.15277777775,412271.15277777775
2018-02-26,183288.84722222222,529538.8611111111,301048.9166666667,322665.2083333333,415526.44444444444
2018-02-27,183272.08333333334,525128.3188405797,301336.43055555556,315610.6388888889,412446.27777777775
2018-02-28,181692.67605633804,528218.4583333334,299766.8611111111,314810.2361111111,414901.125
2018-03-01,181148.20833333334,524866.8055555555,299388.8888888889,300860.49275362317,408956.40845070424
2018-03-02,180345.05555555556,525172.3055555555,298059.72222222225,300057.6388888889,418422.8611111111
2018-03-03,179858.72222222222,520559.09722222225,298362.6111111111,305204.68055555556,416066.8333333333
2018-03-04,179874.80555555556,522483.15277777775,298244.8611111111,307015.84722222225,420802.47222222225
2018-03-05,180409.36111111112,522268.56944444444,299001.7916666667,316510.1666666667,420788.7638888889
2018-03-06,181357.55555555556,521775.77777777775,298962.125,315552.6666666667,414667.31944444444
2018-03-07,180448.19444444444,520816.19444444444,299189.47222222225,316998.8888888889,418292.7638888889
2018-03-08,180462.59722222222,519998.19444444444,300615.6666666667,312541.6388888889,415968.4166666667
2018-03-09,180001.88888888888,518105.44444444444,300507.72222222225,307981.2638888889,414233.25
2018-03-10,180559.13888888888,515407.3823529412,299075.0138888889,309501.3333333333,415554.4861111111
2018-03-11,180047.125,515640.56944444444,300116.3611111111,308773.72222222225,414088.3333333333
2018-03-12,181851.43055555556,510855.06944444444,301426.47222222225,322602.6388888889,416909.59722222225
2018-03-13,185407.13888888888,515522.25,305070.40277777775,319218.25,424971.6666666667
2018-03-14,184635.01388888888,513732.59722222225,304527.25,314266.94444444444,417864.97222222225
2018-03-15,183683.26388888888,505279.7916666667,303417.56944444444,314062.84722222225,416227.47222222225
2018-03-16,183845.125,502588.80555555556,303313.94444444444,322975.80555555556,417404.1388888889
2018-03-17,182424.43055555556,500755.0869565217,302566.25,319034.19444444444,417935.2083333333
2018-03-18,182749.06944444444,502819.4,303801.56944444444,321621.375,416983.18055555556
2018-03-19,188405.20833333334,497560.3333333333,306742.30555555556,330407.0138888889,418186.19444444444
2018-03-20,190794.40277777778,494025.3333333333,309375.94444444444,327826.5,416774.6666666667
2018-03-21,189698.16666666666,498463.2083333333,312507.4861111111,338819.2361111111,413409.875
2018-03-22,189610.80555555556,496761.44444444444,312583.61971830984,332044.75,416430.65277777775
2018-03-23,188888.45833333334,485023.81944444444,311393.72222222225,337231.34722222225,417988.6111111111
2018-03-24,188346.18055555556,493027.59722222225,312308.3888888889,345856.05555555556,417313.81944444444
2018-03-25,188479.90277777778,492320.0294117647,313933.55555555556,348615.27777777775,420982.81944444444
2018-03-26,189615.97222222222,489797.18055555556,315781.6111111111,362730.5138888889,421224.6388888889
2018-03-27,191310.40277777778,492338.72222222225,316279.31944444444,366584.56944444444,422508.27777777775
2018-03-28,191302.25,493023.05555555556,314761.4583333333,369378.31944444444,418076.69444444444
2018-03-29,190599.38888888888,494604.5138888889,314248.30555555556,378844.30555555556,422278.8611111111
2018-03-30,189966.625,498029.80555555556,312673.5833333333,384997.43055555556,420813.2916666667
2018-03-31,190219.02777777778,494307.34722222225,313661.80555555556,367878.6388888889,424229.97222222225
2018-04-01,190178.33333333334,496868.40277777775,314575.7638888889,354108.5138888889,420208.3333333333
2018-04-02,191210.18055555556,493687.5833333333,315407.7916666667,363486.81944444444,425287.7916666667
2018-04-03,191369.31944444444,497598.69444444444,315618.4166666667,358467.44444444444,428364.1111111111
2018-04-04,192271.67142857143,493688.56944444444,316342.06944444444,357380.2638888889,425703.85714285716
2018-04-05,194542.93055555556,495126.5416666667,317707.30555555556,364748.25,419311.77611940296
2018-04-06,193775.40277777778,493494.25,320344.34722222225,365598.55555555556,421049.7361111111
2018-04-07,192007.72222222222,496565.30555555556,320096.125,376540.9583333333,419520.8333333333
2018-04-08,192486.44444444444,496564.0138888889,322291.34722222225,372152.47222222225,431823.09722222225
2018-04-09,195071.22222222222,496824.68055555556,328952.30555555556,383442.68055555556,432176.625
2018-04-10,196551.51388888888,495307.52777777775,332886.2638888889,380442.9166666667,431291.6111111111
2018-04-11,196676.26388888888,495861.0142857143,333531.72222222225,381452.8888888889,432545.19444444444
2018-04-12,198003.375,496328.65277777775,338792.875,384527.6111111111,437870.55555555556
2018-04-13,197157.31944444444,495258.05555555556,338629.375,378502.80555555556,434627.65277777775
2018-04-14,195436.73611111112,495178.5,338619.2361111111,392586.3333333333,433469.06944444444
2018-04-15,195052.26388888888,492499.31944444444,337916.1666666667,384655.375,427014.3333333333
2018-04-16,196363.69444444444,493542.5,339433.6388888889,393929.125,428506.7916666667
2018-04-17,197205.56944444444,495934.90277777775,340861.5416666667,404597.9861111111,429105.15277777775
2018-04-18,196810.40277777778,495897.94444444444,341547.3432835821,402156.05970149254,430369.0298507463
2018-04-19,197086.81944444444,497085.40277777775,343399.1111111111,401259.84722222225,428088.125
2018-04-20,197372.45833333334,494919.2916666667,346540.75,399359.6666666667,431191.8333333333
2018-04-21,196271.04166666666,494060.5416666667,348386.31944444444,397840.65277777775,430852.2638888889
2018-04-22,196737.44444444444,494937.125,351152.9583333333,401008.69444444444,427938.31944444444
2018-04-23,198642.02777777778,496825.43055555556,357674.4166666667,401872.625,437093.90277777775
2018-04-24,198930.26086956522,496864.75,365568.3611111111,410336.6388888889,439833.22222222225
2018-04-25,199010.93055555556,497810.338028169,369787.1971830986,407013.7916666667,435361.9859154929
2018-04-26,198967.15277777778,498067.1666666667,369606.40845070424,402932.22222222225,438633.40277777775
2018-04-27,198693.05555555556,499791.68055555556,364897.02777777775,441112.52777777775,441248.77777777775
2018-04-28,198496.94444444444,499266.27777777775,358376.2638888889,458337.40277777775,438631.43055555556
2018-04-29,198333.0,498826.77777777775,358116.27777777775,459424.1388888889,437067.4861111111
2018-04-30,199674.73611111112,499382.7638888889,353564.25,442900.25,436633.6111111111
2018-05-01,199733.7323943662,500288.8333333333,351843.31944444444,434544.81944444444,441065.40277777775
2018-05-02,199674.97222222222,500965.1830985916,355207.9130434783,431180.9701492537,441656.48529411765
2018-05-03,199532.09722222222,501358.5,352317.6111111111,442922.25,439369.7638888889
2018-05-04,199285.51388888888,503646.0416666667,351440.7916666667,430449.3333333333,438697.6388888889
2018-05-05,199174.48611111112,501256.0416666667,349297.6666666667,426207.05555555556,445159.34722222225
2018-05-06,199382.09722222222,502477.9583333333,351276.81944444444,429406.1111111111,448489.9861111111
2018-05-07,201894.70833333334,504525.15277777775,350430.80555555556,438949.43055555556,448724.0416666667
2018-05-08,202420.0,505718.5,351210.1388888889,447193.05555555556,444920.7083333333
2018-05-09,204841.09722222222,506364.80555555556,351476.65277777775,447940.34722222225,445566.81944444444
2018-05-10,206788.65277777778,505188.72222222225,352112.1388888889,438264.25,446738.97222222225
2018-05-11,205527.44444444444,505547.9583333333,349165.94444444444,440006.25,448823.55555555556
2018-05-12,203786.06944444444,505572.81944444444,349657.65277777775,434865.65277777775,446279.9861111111
2018-05-13,204993.70833333334,505038.6388888889,348374.09722222225,446701.75,446672.44444444444
2018-05-14,206448.40277777778,504138.625,349794.2361111111,448132.59722222225,458677.84722222225
2018-05-15,208072.375,505072.56944444444,350806.3333333333,441541.65277777775,456107.1388888889
2018-05-16,205720.63888888888,504234.5,349146.47222222225,436536.93055555556,460313.27777777775
2018-05-17,210384.97222222222,505989.2916666667,356168.8611111111,437607.9583333333,452075.0
2018-05-18,214314.05555555556,506159.0833333333,362451.06944444444,433894.9583333333,460017.44444444444
2018-05-19,207140.79166666666,505764.4583333333,350703.1111111111,436268.2638888889,454066.27777777775
2018-05-20,205879.43055555556,504816.5138888889,349141.93055555556,446648.3888888889,460510.2361111111
2018-05-21,207106.26388888888,504160.05555555556,349227.52777777775,440596.1388888889,454662.7361111111
2018-05-22,210864.47222222222,503454.30555555556,351075.7361111111,448412.30555555556,456746.8333333333
2018-05-23,208551.31944444444,502026.84722222225,351449.77777777775,447393.4583333333,463425.375
2018-05-24,210362.94444444444,506260.2727272727,350308.2083333333,456586.97222222225,459358.9861111111
2018-05-25,209586.94444444444,501405.3181818182,348864.09722222225,443821.06944444444,459249.77777777775
2018-05-26,207861.31944444444,502612.19444444444,348191.68055555556,445349.1111111111,457897.80555555556
2018-05-27,207288.52777777778,499381.125,348557.97222222225,452951.2083333333,461857.43055555556
2018-05-28,207951.81944444444,501808.93055555556,351849.09722222225,454146.9861111111,463859.4861111111
2018-05-29,207881.27777777778,500769.1666666667,348140.65277777775,461042.0833333333,462667.56944444444
2018-05-30,208134.30555555556,501532.8169014084,346502.0,460039.6111111111,463459.94444444444
2018-05-31,208058.98611111112,500560.55555555556,343995.2638888889,452928.125,462585.2083333333
2018-06-01,206618.68055555556,499609.52777777775,342300.72222222225,443991.22222222225,465214.8611111111
2018-06-02,205620.625,501260.0416666667,340917.1111111111,443913.2083333333,459144.43055555556
2018-06-03,205210.80555555556,501581.84722222225,340877.1388888889,447715.47222222225,464915.0
2018-06-04,206909.84507042254,503189.6111111111,341499.375,452382.875,462154.93055555556
2018-06-05,207876.22857142857,500096.1666666667,340178.19444444444,446355.6388888889,464737.31944444444
2018-06-06,207191.95833333334,500692.65277777775,341280.57746478874,447240.02857142856,460696.7
2018-06-07,206676.25,499732.25,340149.9583333333,450159.5,468814.9861111111
2018-06-08,205578.65277777778,500613.7916666667,337480.7361111111,440436.323943662,462929.8358208955
2018-06-09,204998.93055555556,500117.47222222225,336029.90277777775,448591.48529411765,464723.9701492537
2018-06-10,205654.88888888888,501354.95774647885,336541.5138888889,443286.9393939394,463963.37313432834
2018-06-11,206520.13888888888,499979.75,336784.2916666667,453323.5714285714,462254.82857142854
2018-06-12,207044.31746031746,499079.34722222225,341407.22222222225,455603.3432835821,453385.0882352941
2018-06-13,207857.47222222222,499085.84126984124,338258.46875,442436.375,472264.1666666667
2018-06-14,207090.29166666666,498736.3333333333,336418.47222222225,441051.1666666667,463144.97222222225
2018-06-15,205575.25,497589.80555555556,334821.77777777775,439714.1666666667,466216.3611111111
2018-06-16,204996.48611111112,499302.4861111111,335637.875,441777.7916666667,458834.0416666667
2018-06-17,205539.63888888888,499058.59722222225,335402.5,443124.0416666667,464341.625
2018-06-18,207297.90277777778,496503.09722222225,337740.8888888889,442570.5,462428.8333333333
2018-06-19,206791.0588235294,498669.8611111111,337814.60869565216,448825.30555555556,465403.4861111111
2018-06-20,206638.86111111112,496791.68055555556,339648.2931034483,452753.7826086957,460326.2463768116
2018-06-21,209500.05555555556,500351.34722222225,341792.9583333333,456003.1111111111,461751.625
2018-06-22,213141.69444444444,497234.5416666667,351143.47222222225,451379.25,462144.65277777775
2018-06-23,210365.56944444444,497023.5,349508.375,459796.875,459235.0138888889
2018-06-24,213084.40277777778,496899.02777777775,351443.44444444444,464460.27777777775,462141.4861111111
2018-06-25,218404.27777777778,499057.7083333333,352167.2916666667,468015.6111111111,461137.18055555556
2018-06-26,216032.7323943662,498257.5,348956.6388888889,480470.68055555556,455983.6666666667
2018-06-27,215408.69444444444,497013.30555555556,347197.97222222225,479845.5138888889,462379.75
2018-06-28,214976.36111111112,501984.7916666667,345418.6666666667,496373.34722222225,462087.6111111111
2018-06-29,212494.20833333334,502656.59722222225,340602.25,494228.47222222225,461000.27777777775
2018-06-30,210418.11111111112,503124.34722222225,338989.1666666667,485387.2361111111,464955.625
2018-07-01,209845.19444444444,501647.19444444444,338278.52777777775,470987.31944444444,462870.43055555556
2018-07-02,210992.68055555556,507230.2638888889,338309.875,468923.47222222225,459141.9583333333
2018-07-03,209808.41666666666,504364.5833333333,338979.7916666667,477040.4861111111,457542.5
2018-07-04,208800.90277777778,502348.56944444444,344154.375,475258.6111111111,458881.77777777775
2018-07-05,208971.19444444444,504099.9583333333,337632.05555555556,478498.43055555556,456899.7083333333
2018-07-06,208284.19444444444,502385.625,338215.6111111111,484653.7361111111,457216.5138888889
2018-07-07,206852.65277777778,503598.2916666667,336649.1111111111,471990.3888888889,454624.5
2018-07-08,207002.66666666666,501546.4861111111,337129.7916666667,478031.1111111111,456744.44444444444
2018-07-09,210349.88888888888,501787.1666666667,337923.90277777775,481443.68055555556,459459.6388888889
2018-07-10,210159.65277777778,498892.44444444444,337395.84722222225,477782.15277777775,457908.06944444444
2018-07-11,210987.13888888888,500644.59722222225,338270.84722222225,471425.06944444444,455598.6388888889
2018-07-12,210235.36363636365,500952.5138888889,336547.8333333333,476563.1111111111,454959.47222222225
2018-07-13,209999.125,500613.7916666667,336779.3888888889,481729.31944444444,456312.5138888889
2018-07-14,209054.25,499837.8333333333,338344.7164179105,488771.9583333333,458651.15277777775
2018-07-15,208757.66666666666,500831.81944444444,341899.7916666667,486512.75,453100.31944444444
2018-07-16,210392.63888888888,499310.0,340606.94444444444,493787.90277777775,453551.25
2018-07-17,218956.9,498424.9861111111,341321.80555555556,489478.7916666667,447199.2638888889
2018-07-18,217496.56944444444,500492.115942029,353362.8333333333,497519.27142857143,459024.72857142857
2018-07-19,211643.06944444444,487573.77777777775,339282.40277777775,539497.5,445486.7638888889
2018-07-20,207246.95833333334,465276.59722222225,332895.47222222225,527224.4583333334,440123.0833333333
2018-07-21,204884.23611111112,432142.8888888889,329208.80555555556,522232.55555555556,444845.2638888889
2018-07-22,202854.38888888888,426088.7361111111,325958.68055555556,522772.5833333333,448117.1111111111
2018-07-23,204016.625,414802.7638888889,325520.9583333333,502973.84722222225,438536.44444444444
2018-07-24,203141.661971831,415679.97222222225,321979.93055555556,500940.06944444444,438092.7638888889
2018-07-25,201627.44444444444,417431.0882352941,319163.4285714286,498300.6811594203,443600.1176470588
2018-07-26,201600.05714285714,410000.7638888889,315908.14492753625,500957.3333333333,436172.40277777775
2018-07-27,199893.875,406975.3611111111,311322.5925925926,496806.0,442356.875
2018-07-28,197690.01388888888,403064.69444444444,306755.2083333333,491290.52777777775,444691.125
2018-07-29,195399.5,399677.31944444444,307323.2638888889,494360.4861111111,441139.7083333333
2018-07-30,198112.33333333334,400127.3888888889,303733.0,500800.31944444444,446061.15277777775
2018-07-31,198092.13888888888,398839.31944444444,300874.125,489469.84722222225,445834.9861111111
2018-08-01,195240.11111111112,399878.1408450704,299948.2083333333,480348.1666666667,438241.56944444444
2018-08-02,194184.63888888888,401211.27777777775,297054.7916666667,485297.3888888889,444044.06944444444
2018-08-03,192123.72222222222,397505.71830985916,295761.1388888889,483212.3611111111,439835.7361111111
2018-08-04,190165.86111111112,400235.6666666667,292583.30555555556,473363.40277777775,438183.125
2018-08-05,188898.02777777778,397206.30555555556,291323.27777777775,484941.1666666667,436805.9861111111
2018-08-06,189381.63888888888,394442.72222222225,292499.3333333333,486962.55555555556,431757.19444444444
2018-08-07,191797.0,392050.81944444444,292808.09722222225,487684.19444444444,438824.7638888889
2018-08-08,190300.80555555556,395317.8611111111,293739.4929577465,488761.5416666667,436298.1666666667
2018-08-09,188710.65277777778,393951.15277777775,291597.3333333333,487501.0138888889,435559.9166666667
2018-08-10,187243.55555555556,394392.3521126761,289508.52777777775,488685.2916666667,433367.375
2018-08-11,184111.83333333334,395282.69444444444,286529.97222222225,493972.30555555556,435170.6388888889
2018-08-12,182256.81944444444,395068.7361111111,287337.02777777775,494281.09722222225,438330.31944444444
2018-08-13,186914.94285714286,395429.05555555556,287931.125,471675.8611111111,429838.875
2018-08-14,182479.05555555556,393591.5138888889,287065.97222222225,448558.19444444444,405561.9861111111
2018-08-15,164642.80555555556,359408.19444444444,250304.68055555556,449431.7638888889,392136.1111111111
2018-08-16,148685.98611111112,327325.09722222225,224618.44444444444,482826.0138888889,403100.81944444444
2018-08-17,141427.22222222222,313827.375,221009.08333333334,480014.4583333333,391538.9583333333
2018-08-18,136054.875,311583.9583333333,210927.83333333334,447588.8333333333,391973.02777777775
2018-08-19,132828.58333333334,302289.31944444444,207303.83333333334,444469.31944444444,387973.2638888889
2018-08-20,131575.20833333334,301451.625,205512.375,418794.05555555556,379264.2638888889
2018-08-21,128615.625,295451.8611111111,202482.47222222222,404331.5138888889,371744.875
2018-08-22,126155.47222222222,290754.338028169,200752.77777777778,397981.1666666667,352761.59722222225
2018-08-23,122540.23611111111,284446.52777777775,198422.01388888888,386937.3888888889,347387.5138888889
2018-08-24,119077.59722222222,277918.1111111111,192733.93055555556,386558.9583333333,336134.65277777775
2018-08-25,116970.11111111111,274176.7916666667,190358.75,374756.65277777775,328252.375
2018-08-26,116276.90277777778,270567.40845070424,191099.29166666666,365780.8333333333,321900.77777777775
2018-08-27,119726.56944444444,264548.91549295775,190779.70833333334,357407.0,326557.125
2018-08-28,118434.05555555556,260059.95833333334,190406.15277777778,349442.27777777775,322213.44444444444
2018-08-29,116408.84722222222,254430.01449275363,189477.47222222222,347954.22535211267,315414.25352112675
2018-08-30,114935.69444444444,246352.68055555556,187008.58333333334,346165.80555555556,311920.02777777775
2018-08-31,112344.52777777778,237793.38888888888,181804.375,327672.84722222225,308647.47222222225
2018-09-01,109825.58333333333,233729.41666666666,178420.09722222222,313950.94444444444,304193.6388888889
2018-09-02,108886.77777777778,235041.31944444444,178473.26388888888,307745.3888888889,303181.06944444444
2018-09-03,108538.23611111111,238469.63043478262,181183.44444444444,312869.0138888889,302310.56944444444
2018-09-04,110463.86111111111,208483.25,179527.20833333334,305508.75,300009.3888888889
2018-09-05,108036.45833333333,208483.25,177456.52777777778,306389.71830985916,297066.76056338026
2018-09-06,107167.0,208483.25,176215.71212121213,300122.52777777775,297562.0833333333
2018-09-07,104706.94444444444,222918.56944444444,175359.26388888888,301680.25,287637.31944444444
2018-09-08,103972.04166666667,224074.69444444444,171972.41666666666,296010.80555555556,286503.7638888889
2018-09-09,104336.11111111111,224213.98611111112,171728.23611111112,296243.5416666667,289295.05555555556
2018-09-10,110201.61111111111,223674.01388888888,176568.27777777778,298035.1388888889,288306.59722222225
2018-09-11,111060.52777777778,227985.9111111111,179537.06944444444,304050.30555555556,287212.06944444444
2018-09-12,111285.44444444444,226126.79104477612,184633.54166666666,301675.90277777775,284209.97222222225
2018-09-13,110504.29166666667,226126.79104477612,193605.48611111112,298667.0833333333,284167.8611111111
2018-09-14,107528.72222222222,226126.79104477612,184169.22222222222,299766.5833333333,285919.125
2018-09-15,105456.80555555556,226728.40277777778,179492.09722222222,301039.2361111111,287176.75
2018-09-16,104323.20833333333,228009.59722222222,178073.81944444444,304415.7083333333,291068.375
2018-09-17,107573.47222222222,227610.5,178505.81944444444,304703.0138888889,286542.8333333333
2018-09-18,105602.91666666667,227492.76923076922,178394.33333333334,302051.09722222225,288269.06944444444
2018-09-19,107087.04166666667,228278.8076923077,179456.59722222222,308252.2638888889,286410.74647887325
2018-09-20,125893.59722222222,226403.10869565216,210726.125,299888.18055555556,283777.6111111111
2018-09-21,113417.90277777778,219882.66666666666,199432.125,297853.94444444444,284432.80555555556
2018-09-22,109305.45833333333,221119.015625,187794.19444444444,296131.2361111111,278468.8333333333
2018-09-23,109047.51388888889,219558.21212121213,182420.09722222222,297886.6388888889,272743.80555555556
2018-09-24,110443.19444444444,219622.0,183044.90277777778,295977.125,270905.0138888889
2018-09-25,109162.5,219237.265625,180668.61111111112,293243.84722222225,271826.97222222225
2018-09-26,108698.625,219970.56923076924,180817.5,294470.34722222225,264660.02777777775
2018-09-27,107623.56944444444,217864.45833333334,178873.51388888888,293072.0833333333,263364.7638888889
2018-09-28,106702.86111111111,213906.93055555556,176346.75,289274.4861111111,262476.84722222225
2018-09-29,105074.0,212430.29166666666,174231.93055555556,288144.97222222225,261270.98611111112
